species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
N,radiation_line,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-2.817150740192956,0.0,1.950487423501824,-2.02870799557246,1.8221643453268013,-0.0112173514341376,0.5695958663015177,-0.08404824170743,0.0705104191226331,-0.0292164269546806,0.7906547037594721,0.92619272623078,673.1511891574082,
N,radiation_line,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.696979285400532,0.0,1.9767201706077493,-1.3631337640357348,1.136799843856768,-0.0071868015233618,0.2053737617078674,-0.0706918292058001,0.0280397677618563,-0.0251951875421614,0.7673104107900975,0.9375117396108292,20.41832630233344,
N,radiation_line,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0922065236403035,0.0,1.9979452930821324,-0.5000983036044194,0.488807357005682,-0.0089086921358213,-0.2538076466963863,-0.0397794346931189,-0.0048515205490063,-0.0227938107635131,0.747505941867327,0.9483875162247064,1.08928566842912,
N,radiation_line,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.1781411203005998,0.0,2.021973371290616,0.6414313465016124,-0.1177998976913308,-0.0093792682831782,-0.8246065518721836,-0.089850126891657,-0.0427527477108273,-0.0209454341029956,0.7226590559056745,0.9411740103511226,0.8681957276559431,
N,radiation_line,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-6.312359421974412,0.0,2.137418473668741,9.034740077696524,-0.5707860600159449,-0.0082226999098665,-5.009850754099949,-0.0953144215494965,-0.1623728476646576,-0.0485647202177339,0.6378374515913382,0.959791527251747,3.547493785481854,
N,radiation_line,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-12.56161537355264,0.0,1.8340655534003043,16.189827923795075,-0.9393074400256052,0.0136116876411989,-6.341272617300731,-0.0882530303410697,0.5611968149487444,-0.0072905351415591,0.2200232184352678,0.9796067168000452,1.7175423787174058,
N,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.7917508087114801,0.0,1.9956871528409568,-0.1364979151245375,0.2176568906322087,-0.0037089444176777,-0.0796793246668037,-0.0014672009258872,0.0030187773111985,-0.0100389323341542,0.1787541303948307,0.990320612352814,0.2244680699190802,
N,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-0.5677198323275673,0.0,0.7302530731099459,-1.0663808437329587,-0.0160305626215985,-0.1456652843600301,0.0554028842643085,,,,,0.9996755150219844,0.02338589309179,0.1454222749301497
N,recombination,2,1,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.3677607240085083,0.0,0.8089016829967142,-1.080274130865208,-0.0018338410915839,-0.1227588327231524,0.001997859679021,,,,,0.9994912766714708,0.034050243210345,0.1812061291426247
N,recombination,3,2,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.5392873077215007,0.0,0.9355465495785988,-1.2280672605327971,0.0006284015741618,-0.0895622852014099,0.0655095564410334,,,,,0.9990835986471284,0.0535195278770297,0.2522242580960894
N,recombination,4,3,3,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.9772594555172064,0.0,0.95124448833986,-0.6814322946100748,0.0011962194776468,0.0898033249266631,0.0382907773483893,,,,,0.9994571162223536,0.0299211051533783,0.1440418249346275
N,recombination,5,4,4,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.1179560168612803,0.0,0.9960287788042896,-0.0917621582712117,0.0002202739084254,0.0913444720174955,-0.0235675931222436,,,,,0.9514336290211368,0.2787311533717487,1.0351647572308185
N,recombination,6,5,5,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.2476002279832052,0.0,0.9970439499561362,-0.2752352621605541,-0.0009049104641918,0.1276066649542672,-0.0333727536679143,,,,,0.978869975868119,0.1786540991409854,0.780600746344019
N,recombination,7,6,6,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.179541729095431,0.0,1.0093121743597633,-0.7980641517470676,0.0017849458344456,-0.0153608973037532,-0.0189836711166284,,,,,0.9999030540908196,0.0134168370148532,0.0934569835506947
Ne,charge_exchange,0,0,0,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,4.768470150901658,0.0,0.9997060375628946,-1.4725970877192738e-11,0.4996098377006095,,,,,,,1.0,1.2295285581019398e-09,3.287972738490031e-09
Ne,charge_exchange,1,1,1,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.090570150901658,0.0,0.9997060375628944,-1.4725972275246774e-11,0.4996098377006096,,,,,,,1.0,1.229528854025988e-09,3.287972871881184e-09
Ne,charge_exchange,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.27898917808717,0.0,0.9997060491407262,-6.185170358787555e-08,0.4996111942869517,-4.349090160191916e-08,1.9423667384686368e-08,-1.381887870493146e-06,-3.926312687246724e-08,3.469351534726018e-08,2.402923752603989e-07,0.9999999999955476,1.9845918548928264e-06,1.6117362082328938e-05
Ne,charge_exchange,3,3,3,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.412670150901659,0.0,0.9997060375628948,-1.4725984977557898e-11,0.4996098377006095,,,,,,,1.0,1.229528407224949e-09,3.287968617123985e-09
Ne,charge_exchange,4,4,4,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.516360150901658,0.0,0.9997060375628946,-1.4725971606175955e-11,0.4996098377006093,,,,,,,1.0,1.229528628920525e-09,3.287968571167548e-09
Ne,charge_exchange,5,5,5,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.601090150901658,0.0,0.9997060375628946,-1.4725954649790326e-11,0.4996098377006096,,,,,,,1.0,1.2295286495243014e-09,3.2879667360657166e-09
Ne,charge_exchange,6,6,6,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.672720150901658,0.0,0.9997060375628948,-1.4725970877192738e-11,0.4996098377006095,,,,,,,1.0,1.2295284307721864e-09,3.2879685747985436e-09
Ne,charge_exchange,7,7,7,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.7347701509016575,0.0,0.9997060375628946,-1.4725965225064197e-11,0.4996098377006096,,,,,,,1.0,1.2295285595490503e-09,3.287972759188839e-09
Ne,charge_exchange,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.7895081421311305,0.0,0.9997059763837496,-4.622839835402844e-08,0.4996096886008387,-1.886143888125812e-07,-1.2480788336244553e-08,-2.191544345507208e-06,1.1929376554952326e-08,-1.091202808008851e-07,3.175143205071829e-07,0.9999999999887428,3.241078303506886e-06,1.986641717188988e-05
Ne,charge_exchange,9,9,9,1,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.838470150901658,0.0,0.9997060375628948,-1.4725963827010158e-11,0.4996098377006095,,,,,,,1.0,1.2295283886365686e-09,3.2879686793197516e-09
Ne,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-13.514789225731915,0.0,-0.1875846026518059,-9.241279710111094,4.160544233539009,0.0008206871049538,2.121904692351731,0.2262068446819321,0.4285508506725594,-0.1673611328931835,1.2600095243788805,0.9390769612522388,0.4403752596667256,59.8875648565854
Ne,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.691713380840568,0.0,-0.0981669169634543,-7.85371947795415,3.7847675583143543,0.0185674289954767,1.5152180486007023,-0.1931223033821424,0.0370006047572159,0.0135362957996652,2.6545102785319545,0.9247444060721922,1.3550174734232434,44.81732155770102
Ne,fZ,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.674029431502918,0.0,0.0081456058925979,-6.0383707767569375,2.698303482373673,0.030086215419794,0.7106484640056089,-0.2254211188176115,-0.1556726421521771,0.0125586854229861,2.772017562369397,0.8966712350444723,4.861583953049766,69.68335187229692
Ne,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.4140710589436853,0.0,0.0275107402279737,-2.5656263627226545,1.562411450686815,0.0037260087012059,-1.0436061060894886,-0.2154196568022582,-0.1054125521661584,-0.0057246530220839,2.8716852691152037,0.6953461757323152,8.714278848302463,43.57003911602288
Ne,fZ,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.766023717013612,0.0,0.049115840495872,1.5970040169920998,0.4580057198792304,-0.0048983454161054,-3.091225321489484,-0.2332217960428699,-0.1051985504492705,-7.197755797979794e-05,2.951596218218716,0.6991596209512466,10.553586705634585,50.83719611978172
Ne,fZ,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.735155359499046,0.0,0.0641315397254295,6.997575422387772,-0.6807562381649646,-0.0224515208688719,-5.603362370916458,-0.2726772968692692,-0.1068263664544727,0.0247856286652972,2.791158480925311,0.9006963213981303,13.841864910850411,72.02040298605013
Ne,fZ,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.702277043443935,0.0,0.1320258715724594,11.154618612882665,-1.5226459636209102,-0.0237481062080062,-6.166175862134841,-0.2270542901197273,-0.116071843385882,0.0332283074470642,1.3999383538540502,0.955448107274832,9.093589057005383,66.07022429095788
Ne,fZ,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-10.685577417492032,0.0,0.1094256668549742,13.341141163171695,-2.2235767630559544,0.0037653285495311,-4.658841262589133,-0.2034747407952974,-0.1274749587824431,0.1246999530778295,0.1231517303848635,0.9448845245474832,3.502699056493435,46.81157438587501
Ne,fZ,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-12.556824149260578,0.0,-0.0014808196449441,13.55052996916102,-2.59809079820035,0.0266145782057725,-2.264813038200441,-0.185279241065157,0.0333338822524205,0.2153545199090795,-1.2565251432347309,0.9170303378775624,3.424323681917407,91.45311764289428
Ne,fZ,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-16.701181319700297,0.0,0.0473873390469648,9.739984420116851,-2.0257148748376146,-0.0456595452695143,3.172484425432922,-0.082739515876912,0.0553860614850823,0.084683973896018,-2.9193765549861896,0.9219404168748006,0.4279581853192054,63.71739313221583
Ne,fZ,10,10,10,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-19.703113515962823,0.0,0.0669040311619259,4.93740159828405,-1.4857912282538437,-0.046811099995341,3.263277071207274,0.0950604137513457,0.0910895072854695,-0.1697215088027843,-3.17468910824311,0.8789252465870194,0.000790083409305,0.4484404701020066
Ne,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.563057252442616,0.0,1.0674871054713846,0.964555920523735,0.0162996217110719,-0.1432847611180833,-0.1195561382566874,,,,,0.9970672019202074,0.084469999661104,0.5716201062689019
Ne,ionization,1,2,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,5.196086613627138,0.0,1.0342101125848218,0.974619238389952,0.0087007363679865,-0.4270825302708272,-0.0630499604340196,,,,,0.9924281891880168,0.1471781529698125,0.9070295736165624
Ne,ionization,2,3,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,4.358808016134944,0.0,1.0080688545839325,1.3882899606094097,0.0003729137851244,-0.580031423484406,-0.0038520472141753,,,,,0.985804676806888,0.2546730171478837,1.6513048109004915
Ne,ionization,3,4,3,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.728250355021984,0.0,1.0104479865166205,1.7101859340139014,-1.4221749079996313e-05,-0.8184613402091312,-0.005600217994138,,,,,0.9835560043914554,0.3329156761309734,2.521532728823505
Ne,ionization,4,5,4,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,3.073489239797696,0.0,1.0140191183891212,2.2504315456885444,-4.276304107362645e-05,-1.1186040836048528,-0.0067307424831156,,,,,0.978595484576193,0.5123426992420596,5.187341448191366
Ne,ionization,5,6,5,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,2.091819871989048,0.0,1.0558260023720418,2.819552013187559,-0.0057375060521064,-1.3797653760349289,-0.0390514916652217,,,,,0.9751845872046112,0.7678935836921166,10.163799636021205
Ne,ionization,6,7,6,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.4945281574834814,0.0,1.0616118888315704,3.5400846082663704,-0.0092364901348249,-1.7143291043227518,-0.0732555684242807,,,,,0.9779284859488048,0.9314098849674208,16.602465004001854
Ne,ionization,7,8,7,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.7539227263243727,0.0,1.080388124807104,4.080443607357226,0.0089226005388848,-1.9432523309703085,-0.1014350716629706,,,,,0.9775017307885422,1.1757307401808503,26.204480164093653
Ne,ionization,8,9,8,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-9.79566300110424,0.0,0.9185548331128792,17.038147316010186,0.0016606136477928,-6.9840831308848745,0.3037869150468143,,,,,0.98746491744522,2.50259821646958,3466.060751620599
Ne,ionization,9,10,9,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-10.968835739082348,0.0,0.8887113656569107,18.34066577898088,0.021772334849538,-6.583330841946112,0.3367534008881173,,,,,0.9803363773440782,1.1667002049717552,131307.47777496686
Ne,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.419623561084123,0.0,1.9626555419759997,-2.917338062934298,1.651402013720344,0.0169888700198877,0.6014760874301364,-0.1031215013962708,0.0071862035512747,0.0069051378861882,1.2432387666320828,0.8993106114262015,1333.2852971475577,
Ne,radiation_brems,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-6.163064894544573,0.0,1.9977598632193845,-1.906007622848815,1.1535352240970034,0.016150423068197,0.1530480318514784,-0.1028060491891781,-0.0487049015999533,0.0069883704154845,1.228729362726745,0.8872060066572056,566152.0263029236,
Ne,radiation_brems,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.189652218468913,0.0,2.0064747714721243,-0.4969540920416634,0.6585891169076591,0.0069771901446636,-0.4339131586292655,-0.1027987629281815,-0.0451827275939979,0.0066282974442424,1.210831999614092,0.8481577805554017,4405594.642404725,
Ne,radiation_brems,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.084374511797824,0.0,2.01815811879191,1.2229127525208765,0.1674706400824913,-0.0025106808818454,-1.255077406905578,-0.1031429067320513,-0.0439545280535504,0.0045286826029915,1.1878537719706368,0.8706591847468637,129671.42005982008,
Ne,radiation_brems,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.79532992318957,0.0,2.033810907824788,3.4778536744249693,-0.3179835011928951,-0.0121147093442857,-2.3779908930867624,-0.1034301459762328,-0.044274676216724,-0.0006299192676784,1.1575413618595258,0.9211794591315342,1748.0195780193196,
Ne,radiation_brems,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-7.607526214646736,0.0,2.09091428259447,6.298225978472209,-0.7993751240250752,-0.02760061114412,-3.765222361365052,-0.1023130250990147,-0.0767382720697984,-0.0100087033727388,1.1223709639044712,0.9423065572904706,26.642305270433248,
Ne,radiation_brems,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-10.08805533242914,0.0,2.138535448727501,9.804395922447975,-1.262679664332204,-0.0460577623465316,-5.453207659457246,-0.0970209151995257,-0.1008572804182346,-0.0391559449339182,1.0364357791322372,0.9549330434427632,6.040955038685254,
Ne,radiation_brems,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-12.654258935488093,0.0,2.0208098766674985,12.836804965136402,-1.5825884446672192,-0.0213975709141002,-6.242365252167488,-0.096696854939711,0.2950010472709757,-0.0706264115539514,0.5180703837076561,0.9719265295725632,6.036760267469515,
Ne,radiation_brems,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-17.455203692573132,0.0,1.3729417971315188,16.36261154871124,-1.5483980884242274,0.020721967722372,-2.238745883404215,-0.1393824096144391,1.2224730652810565,0.119172885641002,-0.6538215882332148,0.9349449679844164,9.38788371160641,
Ne,radiation_brems,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-19.87409750789229,0.0,1.1191482047728298,15.087615723313538,-1.5443619908841293,-0.0195248691528924,1.8264679803169843,-0.082127904725261,1.4561688962413184,0.1303879993309275,-1.4741308676971694,0.9208082100808128,1428.6891232495914,
Ne,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-7.478045932179501,0.0,1.959952266549288,-4.202955162673442,1.6547192067733558,0.0183888309203358,0.5037727560931223,-0.1024887537820617,0.0076580958444737,0.0043531040671538,1.238502107478919,0.9304582953940634,8951.256010683419,
Ne,radiation_cont,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.166457655330083,0.0,1.9867243784993855,-3.045098253105014,1.157914292901143,0.0173309943076314,0.1170538790291444,-0.1023562906373535,-0.044607959015973,0.0039761183179439,1.2250949716224375,0.9193704832461416,4074297.063493909,
Ne,radiation_cont,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.3714855239695884,0.0,1.9930720130257449,-1.4345288052514764,0.6616676322527445,0.0080948893993892,-0.463379915051644,-0.1024817294098785,-0.0442513210837595,0.0044209463281743,1.2092580074084205,0.8714458844796914,13623606.718815546,
Ne,radiation_cont,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.898075112608902,0.0,1.968201601972378,0.0819221900625583,0.1707920237846627,0.000690331348549,-1.349423792132677,-0.102787525040009,-0.0258997095071931,0.0021329029083593,1.1855160071111346,0.8293754030087146,148688.40707768034,
Ne,radiation_cont,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.430872900900841,0.0,1.966109258689588,2.362102496131193,-0.315470972206014,-0.0050593934496582,-2.559754328927829,-0.1031786749277247,-1.222564633155793e-05,-0.0024765516816326,1.1566248083435242,0.8885971215086865,1951.3865794975711,
Ne,radiation_cont,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-6.468286480693803,0.0,2.008093799434254,5.239487128818632,-0.7975555066351556,-0.0148733234354892,-3.8585086747598223,-0.1019848693984001,0.0065325616118911,-0.0114949611320719,1.121868064089224,0.9260677396460564,33.72272406556879,
Ne,radiation_cont,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-8.924973891328092,0.0,2.1448117810699374,8.724478522137423,-1.276518009600256,-0.0463692702093222,-5.425612678568462,-0.1005532343226405,-0.1381463173209774,-0.0223993868534987,1.0802077449873695,0.944236232476203,6.625215346814742,
Ne,radiation_cont,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-11.755048109155144,0.0,2.0701505996628304,12.684053768376488,-1.6057666283189542,-0.0260376813861396,-6.2829119761394905,-0.092305670016928,0.197483669599463,-0.0777851666909161,0.5753782590480512,0.9692905931392896,7.1625374053128565,
Ne,radiation_cont,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-16.838897783920864,0.0,1.4287622718708168,16.787490872821515,-1.597452132930098,0.0276716148488964,-2.73222111735335,-0.1487004582327829,1.1599480754460734,0.1192469794050757,-0.5734687223118502,0.9392808446002237,6.566938922667093,
Ne,radiation_cont,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-19.373440467873007,0.0,1.1377474298373975,15.657586984099362,-1.5990970260470097,-0.0091188208147873,1.2439973143589191,-0.0832502363657226,1.4358894788562326,0.142046611148164,-1.4172923176932697,0.9164175118215994,1413.6113667110128,
Ne,radiation_cx,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.0513904262368605,0.0,1.961905498086326,-3.3789374866700457,2.1541422407653865,0.0265678620945938,0.6243498291422861,-0.1027832497490027,-2.7969019034122507e-05,0.0029828454959776,1.2514068049828313,0.8869200537638174,3742165.986919832,
Ne,radiation_cx,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-2.801615892872841,0.0,1.9971253328066572,-2.4049208279909933,1.6563470679351897,0.0257019184563094,0.1850930771982945,-0.1024597850436753,-0.0559356212686317,0.0030331446864202,1.2366488907942936,0.8747711663545107,1540561940.8695793,
Ne,radiation_cx,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.8020241321857144,0.0,2.006049018595213,-1.0170229908378217,1.1616068469975862,0.0165223224283417,-0.4069266686675447,-0.1023898046367656,-0.0524226913481937,0.0024570452411425,1.218596719888192,0.8317836629391231,2498913566.684337,
Ne,radiation_cx,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.6275655224169143,0.0,2.0177217605040485,0.6945312160035761,0.6706115690230434,0.0070452415281167,-1.237397822250217,-0.1027147941739066,-0.0511826533170608,0.000261099001462,1.1955867072710835,0.8316376002694579,67918076.27764873,
Ne,radiation_cx,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-2.3141484741574287,0.0,2.0332873133309417,2.947843592748032,0.185113961218084,-0.0025321731180666,-2.368027656904937,-0.1030412264804593,-0.0515648189614513,-0.0048602137100972,1.1654935403323885,0.9034159282611948,909847.7951834046,
Ne,radiation_cx,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-4.099842663003815,0.0,2.0902882158017038,5.76969960686198,-0.2963511131410262,-0.018008905271806,-3.7602774922800553,-0.1019773529312873,-0.0840223409122011,-0.0141103421823371,1.130469528736196,0.936718764553322,12129.64874253092,
Ne,radiation_cx,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-6.546728098397493,0.0,2.152310946070945,9.309473019764942,-0.7767979284874926,-0.037012586131579,-5.486528468424161,-0.1011215251149651,-0.1492434786167081,-0.0230309147938455,1.095132756147721,0.9519568122869096,143.80902712500892,
Ne,radiation_cx,7,7,7,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-9.535142135852375,0.0,2.1135651899568666,12.949443118529746,-1.1549939841285892,-0.0263133647894504,-6.934562163388978,-0.0889535846868958,0.0728439700063575,-0.0769169656889788,0.7521973280365232,0.967240206166854,9.502687073790154,
Ne,radiation_cx,8,8,8,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-14.939218039777556,0.0,1.5004784658171175,18.466380054572443,-1.2923800511406511,0.038219491061464,-3.879995999946153,-0.1599539680230394,1.0498145245720896,0.1390033448622054,-0.1398380100924591,0.946003918476569,2.627518090265456,
Ne,radiation_cx,9,9,9,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-17.713886758565522,0.0,1.150840916592718,17.84241615302751,-1.351521296222767,0.006703900632065,0.8053903862512876,-0.0974127510149809,1.4048635153680216,0.1590708978371563,-0.9784102041196135,0.9205210460706972,1420.9645866847584,
Ne,radiation_line,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-5.92142169454406,0.0,1.8528713493189917,-4.046409456466829,2.153786425539717,-0.0144616445138847,0.6530946635622458,-0.1037299108304562,0.1315754233721608,0.003739983224762,1.2550491272594622,0.9051527643686832,429915.2411412641,
Ne,radiation_line,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-3.38119183612867,0.0,1.9773103412398667,-3.1757652177106093,1.6544328622016302,0.0166252451253285,0.379411494032044,-0.1027938678452532,-0.0091005689314321,0.0047988216895803,1.2392258022271074,0.9039052606799152,207617887.1283148,
Ne,radiation_line,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,-1.4100531799791045,0.0,1.9998896763279128,-2.048784358194197,1.1564593022875145,0.015766965131396,-0.09459602206134,-0.1024813924650626,-0.0495476428714765,0.0050278104387617,1.2249298351441955,0.8867156915900425,1560712525.4421751,
