species,process,initial_charge,final_charge,charge_state,degree,n_features,ne_min,ne_max,Te_min,Te_max,Ti_min,Ti_max,n0_by_ne,intercept,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,r2_score,mae_percent,max_error_percent
Li,fZ,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-13.263037830740126,0.0,0.8337018657377553,2.3415626308771,-2.23391744787058,0.1141213860435882,-1.5040962478780244,-0.0079205105088686,-0.1198019781272858,0.0176079008847374,-0.0402080938904149,0.9805493889459598,0.0002753689107916,0.0070031743367251
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,5.047517907734583,0.0,0.082883274988885,6.911987168775652,-0.1603112037338576,0.0025858167040979,-2.578637719898345,-0.02945593841689,-0.0605966354039766,-0.0317351285943291,-0.3211529195187994,0.9839942555629968,1.5830949956600215,16.69936190228791
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,4.210511194082274,0.0,0.0870143841719182,6.100376087066766,-0.5802610497146684,0.0018935257269626,-2.7170765678382285,-0.0529825175978966,-0.0655658859191873,-0.0246661073282525,-0.5256025639860085,0.980224608668198,1.755590888910266,16.28607793108372
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,2.5840491417225167,0.0,0.0973376486722468,5.403113410677423,-0.9815496246596026,0.0031991395911161,-2.641947409733011,-0.02661675866658,-0.0854619733162327,-0.0236881920783987,-0.2295076863905643,0.9736698135232084,2.5854512778793906,18.711025705239205
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,0.3294197145739935,0.0,0.1099530972049213,5.3689314814788425,-1.159192962813728,0.0032297231761448,-2.726395663297489,-0.006860370181286,-0.1125999504567547,-0.0288883988822745,0.0729369389536127,0.9665165476917866,3.872447635243143,23.77791729649009
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-2.378286275220036,0.0,0.1304566421011381,5.9214153317927165,-1.317406867966315,0.0020778676240498,-3.162930205252419,-0.0131085198629109,-0.1427786987694961,-0.0425641043527629,0.3333421954629786,0.9575314539175328,6.280772719879423,30.1997164398512
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-5.598427721741993,0.0,0.1510216244404501,6.912713205719896,-1.646060796393087,0.0046670833830122,-3.661194246180853,-0.0428636900698562,-0.168704414835959,-0.0466012935013989,0.4427550213879065,0.9647051649504936,6.3784772146283295,39.59853375091792
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-9.502827418462816,0.0,0.1765216375190051,7.641949540051427,-2.087897767339114,0.0049162643954889,-3.803137403766654,-0.025807275401227,-0.159698163345989,-0.0242033769833288,0.070961981032055,0.974977978266442,0.6378967091875216,8.62695470229619
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-13.84709059991793,0.0,0.2932611578950294,7.198921318845832,-2.341670342249971,0.0221365833647319,-3.26166962892268,-0.0315618652550413,-0.0002769570160483,0.0956337386424582,-0.6486581798307071,0.98148838310469,0.0063003530318106,0.1490986950390416
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,-18.25847157977093,0.0,0.5309286789099187,5.0912340489944405,-2.598599745670037,0.0782685866393369,-1.642132219775997,-0.0075684566866733,0.2315652931081297,0.1092425612288882,-1.391933041884983,0.9637777790363344,2.4806645292451715e-05,0.0013985512737255
Li,fZ,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,-21.968946689967545,0.0,0.3188165725116912,1.2521274632897088,-1.4759107166418224,0.0664353504463635,0.0103621359520949,0.403821406294013,0.4034886269391439,-0.3074477936883609,-1.9464132089882145,0.928969865234618,4.511533063427103e-08,4.691198742266442e-06
Li,ionization,0,1,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,6.2788092992373725,0.0,1.3510997058576302,-0.2033376824216871,0.0527255719328161,-0.0850151713031397,-0.0228261032851293,,,,,0.999102110351142,0.0439091638710642,0.2498403501297827
Li,ionization,1,2,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,3.8423397824639673,0.0,1.0264813173941532,1.2122337011383624,0.0019340746228703,-0.5716905774756117,-0.036343532076795,,,,,0.986718492983734,0.2313548725628004,1.1108055178772402
Li,ionization,2,3,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,2.497205968708429,0.0,1.0423093904228458,2.2289639829002685,0.0019980418341219,-1.0944837737327802,-0.0394067726026882,,,,,0.9768547469146228,0.5269430653118365,3.4843186912373465
Li,radiation_brems,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-10.641101404697835,0.0,1.8138229197034168,-3.664440611597184,0.1110862081576513,-0.0183128132525376,0.8758662940921156,0.0203187774723776,-0.0156629328488068,0.0213056175402621,0.1630776800315239,0.9974896075383336,0.2453395916168574,
Li,radiation_brems,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-6.535765411563488,0.0,1.982856914949874,-2.0104035456790066,0.0841793162501074,-0.0034517784527327,0.6074453407099987,0.0130767557910455,0.0035144145637903,0.0049866172914116,0.1119659786410931,0.993450424941842,0.2349274734990355,
Li,radiation_brems,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-3.990041466304536,0.0,2.018248617026525,1.0091730815146909,0.0143168443461582,-0.0023203019873402,-0.5040257453922067,0.000248117559428,-0.0219814062193948,-0.0085628305936535,-0.0273415444320148,0.9522568226760658,0.7272529533064819,
Li,radiation_cont,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-10.412953718215338,0.0,1.8189849496007824,-4.119904841939843,0.1156575725012514,-0.0183571629357154,0.7225611968105411,0.0213501468371744,-0.0142348578377794,0.0168353691315799,0.1566389950398099,0.9986816211670908,0.1645235784774804,
Li,radiation_cont,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-5.6159293983209215,0.0,1.966818898765999,-2.6003186725842333,0.0892139302846433,-0.0017882814425074,0.1749809024817892,0.0146505994239601,-0.0040454918916227,-0.0003302098417168,0.1105199516766282,0.9939123399252122,0.2697123351901138,
Li,radiation_cont,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-3.3493568983554467,0.0,2.023681070459754,0.2183521683738284,0.0144998610222471,-0.0014867454653087,-0.3433669980330777,0.0001917217385578,-0.0338427677601834,-0.0088782319510804,-0.0278056366003961,0.9396915280829627,0.746619324789096,
Li,radiation_cx,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-12.33214042056363,0.0,1.8137427068087608,-4.127187060528071,0.6105912263401675,-0.0183015903404554,0.8864256488168288,0.0203053875796855,-0.0156704582887035,0.0213743525688597,0.1632089590883564,0.9979205769013773,0.2240309472596185,
Li,radiation_cx,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-7.365992864977429,0.0,1.9828924595359296,-2.5104639205143284,0.5837555662289637,-0.003468062126415,0.6271765282541215,0.0130694240243504,0.0034900678834181,0.0050224227651018,0.111848027113786,0.9949180313137324,0.2383752563646814,
Li,radiation_cx,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-4.773908860960572,0.0,2.018492952528365,0.4879571199898329,0.5141011173037632,-0.0023429285502105,-0.4893532199025256,0.0003043321405168,-0.0220150131951745,-0.0087431985364155,-0.0276140680132898,0.9468552642336776,0.7412847019143983,
Li,radiation_line,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-11.837204170446268,0.0,1.2064282938147748,-4.58281954842158,0.2817191401255996,-0.1683288342784177,0.7492099423805856,0.0423156066644252,0.137047699253796,0.0369901031037452,0.3571057125234747,0.9987488407137752,0.1590622321471296,
Li,radiation_line,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-6.199372647425995,0.0,1.7881119222341488,-3.272857427363522,0.1165584759208296,-0.0275006772990191,0.4495743457823262,0.0212352303014728,0.0361265616003111,0.0165371956707651,0.1566170207399265,0.9980431052976716,0.1567402351854127,
Li,radiation_line,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-3.0967838701016888,0.0,1.9910198734486693,-1.1437463140286088,0.0952164240254505,-0.0047996919943565,-0.1411464761272106,0.0154360650074586,0.0030499929104814,-0.0044965458120475,0.096470977864763,0.9642612939000392,0.5699980007772091,
Li,radiation_tot,-1,-1,-1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-2.636449514579654,0.0,1.991435926813585,-0.6588058994162972,0.0475470990302908,-0.004220484639043,0.0552354522260851,0.009322638047412,0.0224409950415769,-0.0064718277992205,0.0047725190735355,0.9730263935034608,0.3962557973114112,
Li,recombination,1,0,0,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,-0.9733420776128804,0.0,0.9024177790612068,-0.8944524731181085,-0.0234507707498884,-0.3807293704600274,0.0198696555219143,,,,,0.9922163298204468,0.1385113479522976,0.339412074620252
Li,recombination,2,1,1,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,0.2984844803880667,0.0,0.8450838284994414,-0.4457421219557564,-0.0150916216074932,-0.3433778016051683,-0.0723975543653499,,,,,0.9922542277405192,0.0946005863745442,0.4030359182567877
Li,recombination,3,2,2,2,2,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,0.1835658628404468,0.0,1.0057304590102878,-0.916651507398936,0.0008191612805543,-0.038098626207976,-0.0138619742546486,,,,,0.99994510142683,0.010670204243441,0.0683565532324091
N,charge_exchange,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,4.594328671074032,0.0,1.0000662450312872,4.180680036994814e-05,1.0070607559424332,0.0001242600487315,-7.802679917173666e-05,-0.0296490543422116,5.794050479603801e-05,-0.0008423150288565,4.251284726270584e-05,0.9999799678665512,0.0072621518929264,0.0293525280345917
N,charge_exchange,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,4.588106418354369,0.0,0.9985580089235891,-0.0006307530581718,0.6897382444679984,0.0009286595903827,-0.0006322296789715,-0.0214678018537824,0.0017268309944466,-0.0010464546990265,-0.0016363893521791,0.9986006806904516,0.0532711599549894,0.1459697790721049
N,charge_exchange,2,2,2,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,5.308585711181655,0.0,0.9971664021953904,-0.0006527668318855,0.6500874873405296,0.0021285554159093,-0.0009916032324539,-0.0381072351920603,0.0027233550837383,0.0018069616595683,-0.0011380556608453,0.9984613780638636,0.0553509828935466,0.1322359579520102
N,charge_exchange,3,3,3,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,5.484482042518379,0.0,0.9998228734056508,0.0002134077254073,0.6112474163445245,-0.0002812483782861,-7.233807882186873e-05,0.0435620611557057,0.0001116259106519,0.0004265902705259,0.0005729632485719,0.9998565790166818,0.0146896565105805,0.0714281065932009
N,charge_exchange,4,4,4,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,5.492468467255852,0.0,0.9997517289177116,5.291452930762699e-05,0.5038115769526765,-8.446235732709834e-05,-2.7101499080102776e-05,0.0039465992371138,1.5487188531446506e-05,0.0001713389353218,0.0001823383406159,0.9999875335085336,0.0041859070054239,0.0198525606067285
N,charge_exchange,5,5,5,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,5.623201827241132,0.0,0.9996605365190656,-6.987412533255467e-06,0.513033780419,7.965150124527371e-05,5.068347782208756e-05,0.006022719364884,-0.0001111369214946,-1.6130428047054995e-05,-4.061219876921256e-05,0.9999967359718626,0.0024160684461741,0.0069927503778661
N,charge_exchange,6,6,6,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,,5.886041653193126,0.0,0.9996962908857204,6.397817583164505e-05,0.4445920234876609,-0.000103656673949,-0.0001315889230174,-0.0229406126184256,0.0002311452927701,0.0001483023052138,0.0001413201797212,0.9999774030627316,0.0060302149531751,0.0216873161250908
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-22.93549440284709,0.0,-0.0585181174803795,-0.1192833074225996,0.0038879850163848,0.0089161263567725,0.1388224425083933,0.0028231761022556,0.1646704914046458,0.0030123108135643,-0.0166415274460087,0.2038850555780682,2.1664657114023482e-09,3.047378878657743e-07
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-05,-22.90764139294663,0.0,-0.0671170524647818,-0.1555942327517987,0.0235757468899405,0.0074823223463993,0.1793032229190704,0.010472042526435,0.1857128440062363,-0.0079653422260637,-0.0733542617108556,0.2293460204225756,3.0785398152215447e-09,4.219445565339506e-07
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0001,-22.691784139141884,0.0,-0.0944173811140925,-0.4450385097352581,0.1618549563633361,0.0086075010182693,0.4858900692789918,0.0480876987158174,0.2384889739637894,-0.0048389925284834,-0.4630210086762795,0.3573790672459063,3.068184264814796e-08,9.344269948811408e-06
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.001,-21.44322766828392,0.0,-0.1715376371063758,-2.248593132250076,0.957852170209186,0.0038701643670767,1.8832508351344608,0.1938322359512285,0.3160095841387312,0.0187590449640533,-2.227633435547109,0.7741785935913631,6.431696060140683e-06,0.0017543506774093
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.01,-17.437075535817097,0.0,-0.2965208742062836,-5.386783923307889,4.599306182921521,-0.0807747137175275,2.5754223095024744,0.9254113057293418,0.37449009344547,-0.0965018904900412,-1.5027052843744495,0.9691354767171504,0.010350950757287,6.436573597791819
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,0.0999999999999999,-10.760100290521544,0.0,-0.280676822231411,-4.082563148685483,5.632436096605293,-0.057099658717166,1.552258344839781,-0.3839664966163118,0.2102239354343241,0.0158290974272228,1.5477558640098474,0.9972606356541353,0.0368949772382375,6.032123596664393
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1.0,-4.895209400309803,0.0,-0.2376294911017158,-2.181265363731273,4.039907060588321,-0.0508932124785654,0.9394113764053272,-0.3268785998352012,0.1873523135358888,0.0095185721969619,0.8824139918757226,0.996617481022924,0.3893124592087303,7.5683875013436595
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,10.0,-1.0473173274837335,0.0,-0.2115360888181117,-1.2286778080883507,2.921008679580361,-0.0463401028804034,0.5342795573082257,-0.2153238387645475,0.1692721036305782,0.0045437252076121,0.4263063579880354,0.9976505230934788,1.0001045950470937,8.436551408029146
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,100.0,1.7076942381406282,0.0,-0.2031136049346824,-0.889269206538951,2.41826548228004,-0.0440290316219128,0.3990982614970995,-0.1041368182692896,0.1662639400835809,0.0025212746008371,0.091894343478931,0.99788606286332,0.7700306430432721,4.566160946404107
N,fZ,0,0,0,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1000.0,4.082954436851175,0.0,-0.2017689748128234,-0.8319541183849627,2.326124815984147,-0.0436620678730099,0.3789573229568736,-0.0735259796125207,0.1667801056615164,0.0015100830221055,0.0157454743724859,0.9975100096689862,0.2220398277586712,2.684798870628557
N,fZ,1,1,1,2,3,12.000023269510733,13.99943534657226,1.0000614376907648,2.999115406500877,1.000482009370269,2.9989213621193462,1e-06,-20.687367904169168,0.0,-0.2898710360073309,-3.3602755182587005,-0.0853702372838622,0.0162691624880912,3.176772143599269,-0.0144487423640699,0.5430628859832197,0.0901261532955873,0.1525768000010158,0.7361321087435289,9.688188634555584e-05,0.0099686851077136
